Loyalty Number,Segment_Name,Risk_Level,Churn_Prob,CLV,Revenue_At_Risk,Recommended_Action,Months_Since_Last_Active,Flights_6M,Points_6M
111584,Dormant Members,Low,0.007464645,4163.79,31.08121405791957,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,5.0,5863.0
111646,At-Risk Loyalists,High,0.5393836,5015.01,2705.0140987962486,Targeted Retention: Double points campaign for next 3 flights,7.066666666666666,0.0,0.0
111788,Champions,Low,0.0081229145,4935.19,40.0881262668129,Routine: Standard newsletter + rewards update,0.0,19.0,29914.0
111899,At-Risk Loyalists,Critical,0.8496245,13021.09,11063.037270549536,Targeted Retention: Double points campaign for next 3 flights,7.066666666666666,0.0,0.0
111912,Champions,Low,0.008176232,5592.46,45.72524905066937,Routine: Standard newsletter + rewards update,0.0,7.0,14194.0
112026,Champions,Low,0.018273728,9670.18,176.71023872483522,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,18179.0
112142,Champions,Low,0.037194695,16272.74,605.2596063818783,Routine: Standard newsletter + rewards update,2.033333333333333,6.0,8341.0
112226,Champions,Low,0.02686592,4686.47,125.90632834577934,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,16484.0
112393,Champions,Low,0.009042591,6763.18,61.1566696292162,Routine: Standard newsletter + rewards update,0.0,6.0,12168.0
112522,Champions,Low,0.021198917,5636.74,119.49278442688286,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,29988.0
112632,Champions,Low,0.020626064,9006.6,185.77071153447037,Routine: Standard newsletter + rewards update,0.0,7.0,13283.0
112661,At-Risk Loyalists,Critical,0.9602042,4523.75,4343.723677620292,Targeted Retention: Double points campaign for next 3 flights,13.2,0.0,0.0
112678,Champions,Low,0.007382572,35537.85,262.3607421391876,Routine: Standard newsletter + rewards update,1.0333333333333334,15.0,23512.0
112709,Champions,Low,0.019208567,4834.4,92.86189735382794,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,25117.0
112732,Champions,Low,0.005578288,8360.15,46.63532339609228,Routine: Standard newsletter + rewards update,0.0,5.0,6853.0
112733,Champions,Low,0.005726697,3353.38,19.203790928907694,Routine: Standard newsletter + rewards update,0.0,9.0,16594.0
112797,Dormant Members,Critical,0.99987555,13345.14,13343.479137296676,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
112842,Champions,Low,0.009982241,6217.26,62.06218965444714,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,13028.0
112856,Champions,Low,0.004631751,26199.53,121.34970496096648,Routine: Standard newsletter + rewards update,0.0,12.0,20759.0
112863,Champions,Low,0.014683214,16107.19,236.50531797054225,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,12028.0
112894,Dormant Members,Critical,0.99987245,10221.81,10220.506167862415,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
113040,Champions,Low,0.015217592,8427.17,128.24123484552837,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,5094.0
113184,Dormant Members,Low,0.026479047,2859.8,75.72477801516652,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
113220,Champions,Low,0.0031626627,7986.19,25.25762547954684,Routine: Standard newsletter + rewards update,0.0,10.0,16573.0
113293,Dormant Members,Medium,0.38818917,18370.57,7131.25626165241,Re-Engagement: Points expiry reminder + transfer partner offer,5.033333333333333,1.0,2351.0
113316,Dormant Members,Low,0.06985343,5282.54,369.0035511945188,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,11.0,20558.0
113363,Dormant Members,Low,0.1287854,2760.95,355.57005449980494,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,7.0,11975.0
113442,Dormant Members,Low,0.059744544,2962.98,177.02188995078205,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
113476,Champions,Low,0.004127346,9420.97,38.88360264979303,Routine: Standard newsletter + rewards update,0.0,14.0,26655.0
113529,Dormant Members,Low,0.02033646,5953.21,121.06721895437688,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
113558,Champions,Low,0.012986548,6444.08,83.68635581433773,Routine: Standard newsletter + rewards update,0.0,9.0,9065.0
113578,At-Risk Loyalists,Critical,0.9813657,2542.85,2495.465721154213,Targeted Retention: Double points campaign for next 3 flights,14.2,0.0,0.0
113656,Dormant Members,Critical,0.99985135,11618.56,11616.832854766844,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
113679,Champions,Low,0.014125986,10634.84,150.22760121531786,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,19859.0
113694,Champions,Low,0.011824453,4890.11,57.82287708027288,Routine: Standard newsletter + rewards update,0.0,8.0,12878.0
113755,Dormant Members,Low,0.004141173,3633.05,15.045088058360854,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,6.0,6758.0
113779,Champions,Medium,0.2763032,25640.24,7084.480409839154,Engagement Nudge: Personalized bonus miles offer,5.033333333333333,2.0,2270.0
113804,Champions,Low,0.012849429,3173.03,40.77162271930836,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
113831,Champions,Low,0.009475758,3605.86,34.168257820867005,Routine: Standard newsletter + rewards update,0.0,12.0,14703.0
113839,Champions,Low,0.0063167857,3839.61,24.253993543954568,Routine: Standard newsletter + rewards update,0.0,2.0,2626.0
113861,Dormant Members,Low,0.06995358,2409.37,168.5440647085756,Re-Engagement: Points expiry reminder + transfer partner offer,2.033333333333333,2.0,2098.0
113864,Dormant Members,Low,0.02914592,8652.65,252.18945030504835,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,6.0,5950.0
113874,Champions,Low,0.018178945,2894.24,52.61423095554113,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,14839.5
113877,Champions,Low,0.012760972,9575.76,122.196002105847,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,15635.0
113904,Champions,Low,0.0070660696,26453.94,186.925382199632,Routine: Standard newsletter + rewards update,0.0,13.0,13683.0
113919,Champions,Low,0.010770364,5614.59,60.47117651263252,Routine: Standard newsletter + rewards update,0.0,9.0,17719.0
114018,Champions,Low,0.00744918,9120.07,67.9370420190692,Routine: Standard newsletter + rewards update,0.0,7.0,8684.0
114021,Champions,Low,0.01107627,5326.68,58.999744132831694,Routine: Standard newsletter + rewards update,0.0,11.0,18494.0
114131,Champions,Low,0.003858931,5389.5,20.797708069207147,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
114214,Dormant Members,Low,0.029699469,2554.55,75.86877849614248,Re-Engagement: Points expiry reminder + transfer partner offer,2.033333333333333,14.0,19270.0
114219,Champions,Low,0.008536175,5479.56,46.774482498765,Routine: Standard newsletter + rewards update,0.0,11.0,15876.0
114242,Champions,Low,0.05094212,5914.95,301.32008802685885,Routine: Standard newsletter + rewards update,3.066666666666667,9.0,12669.0
114307,Champions,Low,0.010972485,9863.5,108.2271052673459,Routine: Standard newsletter + rewards update,1.0333333333333334,6.0,8005.0
114399,Dormant Members,Low,0.020282103,15994.01,324.3921541845612,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
114414,Champions,Low,0.013361929,3591.07,47.983622318450365,Routine: Standard newsletter + rewards update,1.0333333333333334,16.0,28024.0
114493,Champions,Low,0.013090618,6063.2,79.37103478312493,Routine: Standard newsletter + rewards update,1.0333333333333334,5.0,4626.0
114553,Champions,Low,0.008243494,3703.93,30.53332375280559,Routine: Standard newsletter + rewards update,1.0333333333333334,5.0,7486.0
114638,Champions,Low,0.006803248,2152.08,14.641134122908117,Routine: Standard newsletter + rewards update,0.0,10.0,17938.0
114700,Dormant Members,Low,0.04451719,7155.34,318.5356250303984,Re-Engagement: Points expiry reminder + transfer partner offer,2.033333333333333,2.0,2556.0
114743,Dormant Members,Low,0.039955564,4966.77,198.45009582974015,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,5.0,8789.0
114835,Dormant Members,Low,0.0362932,4001.52,145.22797025978565,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,12.0,17836.0
114857,Champions,Low,0.01352081,13355.49,180.57704036674463,Routine: Standard newsletter + rewards update,0.0,15.0,21332.0
114903,Champions,Low,0.00962244,9767.94,93.99141405433416,Routine: Standard newsletter + rewards update,0.0,5.0,9328.0
114924,Dormant Members,Low,0.06070346,5037.95,305.82099694740026,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,12.0,19724.0
114927,Champions,Low,0.006888842,3013.44,20.759112669825555,Routine: Standard newsletter + rewards update,0.0,10.0,14154.0
114983,Champions,Low,0.008548007,5601.68,47.883201793804766,Routine: Standard newsletter + rewards update,0.0,4.0,5872.0
115198,Dormant Members,Critical,0.9997472,3469.84,3468.962882399559,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
115322,Champions,Low,0.007951087,8257.67,65.65745521620848,Routine: Standard newsletter + rewards update,0.0,10.0,21183.0
115354,Champions,Low,0.0074494304,6297.0,46.90906331408769,Routine: Standard newsletter + rewards update,1.0333333333333334,18.0,22394.0
115405,Champions,Low,0.014438065,4637.16,66.95161642380059,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,16270.0
115427,Champions,Low,0.0058611413,8685.92,50.90940403454006,Routine: Standard newsletter + rewards update,0.0,14.0,25853.0
115505,Champions,Low,0.007041879,5860.17,41.266608049348,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
115529,Champions,Low,0.0049106968,8382.63,41.16455401099752,Routine: Standard newsletter + rewards update,0.0,6.0,6634.0
115633,Champions,Low,0.0060174866,9685.54,58.28260682297871,Routine: Standard newsletter + rewards update,0.0,5.0,7406.0
115705,Champions,Low,0.0068979133,17435.68,120.26980882793666,Routine: Standard newsletter + rewards update,0.0,5.0,5639.0
115749,Dormant Members,Low,0.02253086,6650.82,149.84868989076466,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
115805,Champions,Low,0.008202917,6781.13,55.625046166544784,Routine: Standard newsletter + rewards update,0.0,13.0,19902.0
115852,Champions,Low,0.00829904,40688.53,337.67572486007583,Routine: Standard newsletter + rewards update,0.0,8.0,10074.0
116016,Champions,Low,0.008956534,9118.93,81.67400528178551,Routine: Standard newsletter + rewards update,0.0,8.0,16183.0
116045,Champions,Low,0.009897891,11308.47,111.93000832255927,Routine: Standard newsletter + rewards update,0.0,10.0,14760.0
116164,Dormant Members,Low,0.084944375,8170.62,694.0482081131637,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,6421.0
116207,At-Risk Loyalists,Critical,0.9952577,6625.29,6593.870725892186,Targeted Retention: Double points campaign for next 3 flights,11.166666666666666,0.0,0.0
116238,Dormant Members,Low,0.016305316,25464.82,415.21194308437407,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
116288,Champions,Low,0.012010989,2497.46,29.99696403691545,Routine: Standard newsletter + rewards update,0.0,9.0,15924.0
116332,Champions,Low,0.01861176,9386.75,174.70394578343257,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,18804.0
116372,Champions,Low,0.005359535,8886.61,47.62809826412239,Routine: Standard newsletter + rewards update,0.0,6.0,6717.0
116562,Dormant Members,Low,0.014401755,13235.54,190.61500828636807,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
116703,Champions,Low,0.030571707,2702.38,82.61636846289039,Routine: Standard newsletter + rewards update,2.033333333333333,5.0,9010.0
116732,Dormant Members,Low,0.023605732,13681.71,322.9667829442955,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,6413.0
116735,Champions,Low,0.008377699,27443.47,229.9131361548044,Routine: Standard newsletter + rewards update,0.0,11.0,9606.0
116895,Champions,Low,0.0060678837,19378.91,117.588971898756,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,10242.0
116897,Dormant Members,Low,0.029697938,3683.79,109.40096662307158,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
116932,Champions,Low,0.0074042757,14435.66,106.88560661173426,Routine: Standard newsletter + rewards update,0.0,5.0,5137.0
116948,Dormant Members,Low,0.12744607,4349.31,554.3024680750073,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,5.0,6008.0
116999,Champions,Low,0.0077321315,14228.23,110.0145456343796,Routine: Standard newsletter + rewards update,1.0333333333333334,16.0,26783.0
117033,Champions,Low,0.018530011,5657.81,104.83928253769876,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,12801.0
117053,Champions,Low,0.013067537,15118.9,197.566784958262,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,29770.0
117169,Champions,Low,0.006554213,8417.1,55.16746528982185,Routine: Standard newsletter + rewards update,0.0,11.0,17100.0
117219,Champions,Low,0.0069275843,2750.71,19.055775404227894,Routine: Standard newsletter + rewards update,0.0,9.0,19467.0
117240,Dormant Members,Low,0.041030753,8476.08,347.7799483117461,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,10.0,17819.0
117333,Champions,Low,0.0025745302,23813.52,61.30862634418532,Routine: Standard newsletter + rewards update,0.0,17.0,24829.0
117342,Champions,Low,0.010869857,8400.79,91.31538534704596,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,13763.0
117351,Dormant Members,Critical,0.99976665,7675.87,7674.07881896913,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
117358,Dormant Members,High,0.41043663,6770.31,2778.783222141266,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
117408,Champions,Low,0.016977645,5099.51,86.57767278335989,Routine: Standard newsletter + rewards update,0.0,16.0,32884.0
117456,Champions,Low,0.010594849,5170.03,54.775684814862906,Routine: Standard newsletter + rewards update,0.0,6.0,9145.0
117460,Champions,Low,0.010979603,8203.22,90.06809928825125,Routine: Standard newsletter + rewards update,1.0333333333333334,7.0,11712.0
117482,Champions,Low,0.008477504,2869.74,24.32823337683454,Routine: Standard newsletter + rewards update,0.0,12.0,32368.5
117618,Champions,Low,0.006415786,4082.7,26.19373040702194,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,6414.0
117725,Dormant Members,Critical,0.99983585,7286.79,7285.593864737749,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
117782,Champions,Low,0.0049541574,23207.25,114.9723692550324,Routine: Standard newsletter + rewards update,0.0,14.0,21635.0
117832,Dormant Members,Critical,0.99986637,8520.15,8519.011421567202,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
117910,Champions,Low,0.0070256437,9732.58,68.37763953204266,Routine: Standard newsletter + rewards update,0.0,12.0,14251.0
117915,Champions,Low,0.008821726,2605.57,22.985624210834505,Routine: Standard newsletter + rewards update,0.0,15.0,15912.0
117932,Champions,Low,0.019192228,5608.32,107.63615666270256,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,17422.0
117939,At-Risk Loyalists,Critical,0.9822694,20294.39,19934.558416899443,Targeted Retention: Double points campaign for next 3 flights,14.2,0.0,0.0
117975,At-Risk Loyalists,Critical,0.9925823,2393.92,2376.162670288086,Targeted Retention: Double points campaign for next 3 flights,16.166666666666668,0.0,0.0
118076,Champions,Low,0.020310203,5176.16,105.12885835975408,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,18188.0
118298,Dormant Members,Critical,0.9998641,8482.46,8481.307245645523,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
118320,Champions,Low,0.007872366,8005.96,63.02585007477552,Routine: Standard newsletter + rewards update,0.0,9.0,18291.0
118332,Champions,Low,0.13174334,5514.34,726.4775787836313,Routine: Standard newsletter + rewards update,4.0,4.0,7796.0
